ticker,market,date,open,high,low,close,adj_close,volume,trading_value,data_source
QQQ,US,2026-02-12,465.60,471.19,460.01,465.60,465.60,52430000,24411408000,sample
QQQ,US,2026-02-13,466.57,472.17,460.51,466.10,466.10,52920000,24666012000,sample
QQQ,US,2026-02-16,465.20,472.20,459.62,466.60,466.60,53410000,24921106000,sample
QQQ,US,2026-02-17,466.17,472.71,460.58,467.10,467.10,53900000,25176690000,sample
QQQ,US,2026-02-18,459.41,465.39,453.90,459.87,459.87,49000000,22533630000,sample
QQQ,US,2026-02-19,460.37,465.89,454.85,460.37,460.37,49490000,22783711300,sample
QQQ,US,2026-02-20,461.33,466.87,455.34,460.87,460.87,49980000,23034282600,sample
QQQ,US,2026-02-23,459.99,466.91,454.47,461.37,461.37,50470000,23285343900,sample
QQQ,US,2026-02-24,460.95,467.41,455.42,461.87,461.87,50960000,23536895200,sample
QQQ,US,2026-02-25,461.91,467.92,456.37,462.37,462.37,51450000,23788936500,sample
QQQ,US,2026-02-26,462.87,468.42,457.32,462.87,462.87,51940000,24041467800,sample
QQQ,US,2026-02-27,463.83,469.40,457.81,463.37,463.37,52430000,24294489100,sample
QQQ,US,2026-03-02,462.48,469.44,456.93,463.87,463.87,52920000,24548000400,sample
QQQ,US,2026-03-03,463.44,469.94,457.88,464.37,464.37,53410000,24802001700,sample
QQQ,US,2026-03-04,464.41,470.45,458.84,464.87,464.87,53900000,25056493000,sample
QQQ,US,2026-03-05,465.37,470.95,459.79,465.37,465.37,49000000,22803130000,sample
QQQ,US,2026-03-06,466.34,471.94,460.28,465.87,465.87,49490000,23055906300,sample
QQQ,US,2026-03-09,464.98,471.98,459.40,466.38,466.38,49980000,23309672400,sample
QQQ,US,2026-03-10,465.95,472.48,460.36,466.88,466.88,50470000,23563433600,sample
QQQ,US,2026-03-11,466.91,472.99,461.31,467.38,467.38,50960000,23817684800,sample
QQQ,US,2026-03-12,467.88,473.49,462.27,467.88,467.88,51450000,24072426000,sample
QQQ,US,2026-03-13,461.10,466.63,455.11,460.64,460.64,51940000,23925641600,sample
QQQ,US,2026-03-16,459.76,466.67,454.24,461.14,461.14,52430000,24177570200,sample
QQQ,US,2026-03-17,460.72,467.18,455.19,461.64,461.64,52920000,24429988800,sample
QQQ,US,2026-03-18,461.68,467.69,456.14,462.14,462.14,53410000,24682897400,sample
QQQ,US,2026-03-19,462.64,468.19,457.09,462.64,462.64,53900000,24936296000,sample
QQQ,US,2026-03-20,463.60,469.16,457.58,463.14,463.14,49000000,22693860000,sample
QQQ,US,2026-03-23,462.26,469.21,456.71,463.65,463.65,49490000,22946038500,sample
QQQ,US,2026-03-24,463.22,469.72,457.66,464.15,464.15,49980000,23198217000,sample
QQQ,US,2026-03-25,464.19,470.23,458.62,464.65,464.65,50470000,23450885500,sample
QQQ,US,2026-03-26,465.15,470.73,459.57,465.15,465.15,50960000,23704044000,sample
QQQ,US,2026-03-27,466.12,471.71,460.06,465.65,465.65,51450000,23957692500,sample
QQQ,US,2026-03-30,464.75,471.74,459.17,466.15,466.15,51940000,24211831000,sample
QQQ,US,2026-03-31,465.72,472.25,460.13,466.65,466.65,52430000,24466459500,sample
QQQ,US,2026-04-01,466.68,472.76,461.08,467.15,467.15,52920000,24721578000,sample
QQQ,US,2026-04-02,467.65,473.26,462.04,467.65,467.65,53410000,24977186500,sample
QQQ,US,2026-04-03,468.62,474.24,462.53,468.15,468.15,53900000,25233285000,sample
QQQ,US,2026-04-06,467.24,474.27,461.63,468.65,468.65,49000000,22963850000,sample
QQQ,US,2026-04-07,460.50,466.96,454.97,461.42,461.42,49490000,22835675800,sample
QQQ,US,2026-04-08,461.46,467.46,455.92,461.92,461.92,49980000,23086761600,sample
QQQ,US,2026-04-09,462.42,467.97,456.87,462.42,462.42,50470000,23338337400,sample
QQQ,US,2026-04-10,463.38,468.94,457.36,462.92,462.92,50960000,23590403200,sample
QQQ,US,2026-04-13,462.03,468.98,456.49,463.42,463.42,51450000,23842959000,sample
QQQ,US,2026-04-14,462.99,469.49,457.43,463.92,463.92,51940000,24096004800,sample
QQQ,US,2026-04-15,463.96,469.99,458.39,464.42,464.42,52430000,24349540600,sample
QQQ,US,2026-04-16,464.92,470.50,459.34,464.92,464.92,52920000,24603566400,sample
QQQ,US,2026-04-17,465.89,471.48,459.83,465.42,465.42,53410000,24858082200,sample
QQQ,US,2026-04-20,464.52,471.51,458.95,465.92,465.92,53900000,25113088000,sample
QQQ,US,2026-04-21,465.49,472.02,459.90,466.42,466.42,49000000,22854580000,sample
QQQ,US,2026-04-22,466.45,472.52,460.85,466.92,466.92,49490000,23107870800,sample
QQQ,US,2026-04-23,467.42,473.03,461.81,467.42,467.42,49980000,23361651600,sample
QQQ,US,2026-04-24,468.39,474.01,462.30,467.92,467.92,50470000,23615922400,sample
QQQ,US,2026-04-27,467.01,474.04,461.41,468.42,468.42,50960000,23870683200,sample
QQQ,US,2026-04-28,467.98,474.55,462.36,468.92,468.92,51450000,24125934000,sample
QQQ,US,2026-04-29,468.95,475.05,463.32,469.42,469.42,51940000,24381674800,sample
QQQ,US,2026-04-30,462.19,467.74,456.64,462.19,462.19,52430000,24232621700,sample
QQQ,US,2026-05-01,463.15,468.71,457.14,462.69,462.69,52920000,24485554800,sample
QQQ,US,2026-05-04,461.80,468.75,456.26,463.19,463.19,53410000,24738977900,sample
QQQ,US,2026-05-05,462.76,469.25,457.21,463.69,463.69,53900000,24992891000,sample
QQQ,US,2026-05-06,463.73,469.76,458.17,464.19,464.19,49000000,22745310000,sample
QQQ,US,2026-05-07,464.69,470.27,459.11,464.69,464.69,49490000,22997508100,sample
QQQ,US,2026-05-08,465.66,471.25,459.61,465.19,465.19,49980000,23250196200,sample
QQQ,US,2026-05-11,464.29,471.28,458.72,465.69,465.69,50470000,23503374300,sample
QQQ,US,2026-05-12,465.26,471.78,459.68,466.19,466.19,50960000,23757042400,sample
QQQ,US,2026-05-13,466.22,472.29,460.63,466.69,466.69,51450000,24011200500,sample
QQQ,US,2026-05-14,467.19,472.80,461.58,467.19,467.19,51940000,24265848600,sample
QQQ,US,2026-05-15,468.16,473.78,462.08,467.69,467.69,52430000,24520986700,sample
QQQ,US,2026-05-18,466.80,473.82,461.20,468.20,468.20,52920000,24777144000,sample
QQQ,US,2026-05-19,467.76,474.32,462.15,468.70,468.70,53410000,25033267000,sample
QQQ,US,2026-05-20,468.73,474.83,463.11,469.20,469.20,53900000,25289880000,sample
QQQ,US,2026-05-21,469.70,475.34,464.06,469.70,469.70,49000000,23015300000,sample
QQQ,US,2026-05-22,470.67,476.32,464.56,470.20,470.20,49490000,23270198000,sample
QQQ,US,2026-05-25,461.57,468.52,456.03,462.96,462.96,49980000,23138740800,sample
QQQ,US,2026-05-26,462.53,469.02,456.98,463.46,463.46,50470000,23390826200,sample
QQQ,US,2026-05-27,463.50,469.53,457.94,463.96,463.96,50960000,23643401600,sample
QQQ,US,2026-05-28,464.46,470.03,458.89,464.46,464.46,51450000,23896467000,sample
QQQ,US,2026-05-29,465.42,471.01,459.38,464.96,464.96,51940000,24150022400,sample
KODEX200,KR,2025-06-02,36099.38,36642.50,35666.19,36208.00,36208.00,4100000,148452800000,sample
KODEX200,KR,2025-06-03,36175.65,36683.13,35741.54,36248.15,36248.15,4141000,150103589150,sample
KODEX200,KR,2025-06-04,36252.01,36723.76,35816.99,36288.30,36288.30,4182000,151757670600,sample
KODEX200,KR,2025-06-05,36328.45,36764.39,35892.51,36328.45,36328.45,4223000,153415044350,sample
KODEX200,KR,2025-06-06,36404.97,36841.83,35932.18,36368.60,36368.60,4264000,155075710400,sample
KODEX200,KR,2025-06-09,36299.52,36845.66,35863.93,36408.75,36408.75,4305000,156739668750,sample
KODEX200,KR,2025-06-10,36376.00,36886.29,35939.49,36448.90,36448.90,4346000,158406919400,sample
KODEX200,KR,2025-06-11,36452.56,36926.92,36015.13,36489.05,36489.05,4387000,160077462350,sample
KODEX200,KR,2025-06-12,36529.20,36967.55,36090.85,36529.20,36529.20,4428000,161751297600,sample
KODEX200,KR,2025-06-13,36605.92,37045.19,36130.52,36569.35,36569.35,4469000,163428425150,sample
KODEX200,KR,2025-06-16,36499.67,37048.81,36061.67,36609.50,36609.50,4510000,165108845000,sample
KODEX200,KR,2025-06-17,36576.35,37089.45,36137.43,36649.65,36649.65,4100000,150263565000,sample
KODEX200,KR,2025-06-18,36653.11,37130.08,36213.27,36689.80,36689.80,4141000,151932461800,sample
KODEX200,KR,2025-06-19,36729.95,37170.71,36289.19,36729.95,36729.95,4182000,153604650900,sample
KODEX200,KR,2025-06-20,36806.87,37248.55,36328.86,36770.10,36770.10,4223000,155280132300,sample
KODEX200,KR,2025-06-23,36699.82,37251.97,36259.42,36810.25,36810.25,4264000,156958906000,sample
KODEX200,KR,2025-06-24,36776.70,37292.60,36335.38,36850.40,36850.40,4305000,158640972000,sample
KODEX200,KR,2025-06-25,36233.78,36705.29,35798.97,36270.05,36270.05,4346000,157629637300,sample
KODEX200,KR,2025-06-26,36310.20,36745.92,35874.48,36310.20,36310.20,4387000,159292847400,sample
KODEX200,KR,2025-06-27,36386.70,36823.34,35914.15,36350.35,36350.35,4428000,160959349800,sample
KODEX200,KR,2025-06-30,36281.33,36827.19,35845.95,36390.50,36390.50,4469000,162629144500,sample
KODEX200,KR,2025-07-01,36357.79,36867.82,35921.50,36430.65,36430.65,4510000,164302231500,sample
KODEX200,KR,2025-07-02,36434.33,36908.45,35997.12,36470.80,36470.80,4100000,149530280000,sample
KODEX200,KR,2025-07-03,36510.95,36949.08,36072.82,36510.95,36510.95,4141000,151191843950,sample
KODEX200,KR,2025-07-04,36587.65,37026.70,36112.49,36551.10,36551.10,4182000,152856700200,sample
KODEX200,KR,2025-07-07,36481.48,37030.35,36043.70,36591.25,36591.25,4223000,154524848750,sample
KODEX200,KR,2025-07-08,36558.14,37070.98,36119.44,36631.40,36631.40,4264000,156196289600,sample
KODEX200,KR,2025-07-09,36634.88,37111.61,36195.26,36671.55,36671.55,4305000,157871022750,sample
KODEX200,KR,2025-07-10,36711.70,37152.24,36271.16,36711.70,36711.70,4346000,159549048200,sample
KODEX200,KR,2025-07-11,36788.60,37230.06,36310.83,36751.85,36751.85,4387000,161230365950,sample
KODEX200,KR,2025-07-14,36681.62,37233.50,36241.44,36792.00,36792.00,4428000,162914976000,sample
KODEX200,KR,2025-07-15,36758.49,37274.14,36317.39,36832.15,36832.15,4469000,164602878350,sample
KODEX200,KR,2025-07-16,36835.43,37314.77,36393.40,36872.30,36872.30,4510000,166294073000,sample
KODEX200,KR,2025-07-17,36912.45,37355.40,36469.50,36912.45,36912.45,4100000,151341045000,sample
KODEX200,KR,2025-07-18,36368.43,36804.85,35896.11,36332.10,36332.10,4141000,150451226100,sample
KODEX200,KR,2025-07-21,36263.13,36808.72,35827.97,36372.25,36372.25,4182000,152108749500,sample
KODEX200,KR,2025-07-22,36339.58,36849.35,35903.51,36412.40,36412.40,4223000,153769565200,sample
KODEX200,KR,2025-07-23,36416.10,36889.98,35979.11,36452.55,36452.55,4264000,155433673200,sample
KODEX200,KR,2025-07-24,36492.70,36930.61,36054.79,36492.70,36492.70,4305000,157101073500,sample
KODEX200,KR,2025-07-25,36569.38,37008.21,36094.46,36532.85,36532.85,4346000,158771766100,sample
KODEX200,KR,2025-07-28,36463.28,37011.88,36025.72,36573.00,36573.00,4387000,160445751000,sample
KODEX200,KR,2025-07-29,36539.92,37052.51,36101.44,36613.15,36613.15,4428000,162123028200,sample
KODEX200,KR,2025-07-30,36616.65,37093.14,36177.25,36653.30,36653.30,4469000,163803597700,sample
KODEX200,KR,2025-07-31,36693.45,37133.77,36253.13,36693.45,36693.45,4510000,165487459500,sample
KODEX200,KR,2025-08-01,36770.33,37211.57,36292.80,36733.60,36733.60,4100000,150607760000,sample
KODEX200,KR,2025-08-04,36663.43,37215.04,36223.47,36773.75,36773.75,4141000,152280098750,sample
KODEX200,KR,2025-08-05,36740.27,37255.67,36299.39,36813.90,36813.90,4182000,153955729800,sample
KODEX200,KR,2025-08-06,36817.20,37296.30,36375.39,36854.05,36854.05,4223000,155634653150,sample
KODEX200,KR,2025-08-07,36894.20,37336.93,36451.47,36894.20,36894.20,4264000,157316868800,sample
KODEX200,KR,2025-08-08,36971.28,37414.94,36491.14,36934.35,36934.35,4305000,159002376750,sample
KODEX200,KR,2025-08-11,36863.58,37418.19,36421.22,36974.50,36974.50,4346000,160691177000,sample
KODEX200,KR,2025-08-12,36321.36,36830.88,35885.50,36394.15,36394.15,4387000,159661136050,sample
KODEX200,KR,2025-08-13,36397.87,36871.51,35961.10,36434.30,36434.30,4428000,161331080400,sample
KODEX200,KR,2025-08-14,36474.45,36912.14,36036.76,36474.45,36474.45,4469000,163004317050,sample
KODEX200,KR,2025-08-15,36551.11,36989.72,36076.42,36514.60,36514.60,4510000,164680846000,sample
KODEX200,KR,2025-08-18,36445.09,36993.41,36007.75,36554.75,36554.75,4100000,149874475000,sample
KODEX200,KR,2025-08-19,36521.71,37034.04,36083.45,36594.90,36594.90,4141000,151539480900,sample
KODEX200,KR,2025-08-20,36598.41,37074.67,36159.23,36635.05,36635.05,4182000,153207779100,sample
KODEX200,KR,2025-08-21,36675.20,37115.30,36235.10,36675.20,36675.20,4223000,154879369600,sample
KODEX200,KR,2025-08-22,36752.07,37193.09,36274.77,36715.35,36715.35,4264000,156554252400,sample
KODEX200,KR,2025-08-25,36645.23,37196.57,36205.49,36755.50,36755.50,4305000,158232427500,sample
KODEX200,KR,2025-08-26,36722.06,37237.20,36281.40,36795.65,36795.65,4346000,159913894900,sample
KODEX200,KR,2025-08-27,36798.96,37277.83,36357.37,36835.80,36835.80,4387000,161598654600,sample
KODEX200,KR,2025-08-28,36875.95,37318.46,36433.44,36875.95,36875.95,4428000,163286706600,sample
KODEX200,KR,2025-08-29,36953.02,37396.46,36473.11,36916.10,36916.10,4469000,164978050900,sample
KODEX200,KR,2025-09-01,36845.38,37399.73,36403.24,36956.25,36956.25,4510000,166672687500,sample
KODEX200,KR,2025-09-02,36922.41,37440.36,36479.34,36996.40,36996.40,4100000,151685240000,sample
KODEX200,KR,2025-09-03,36999.51,37480.99,36555.52,37036.55,37036.55,4141000,153368353550,sample
KODEX200,KR,2025-09-04,36456.20,36893.67,36018.73,36456.20,36456.20,4182000,152459828400,sample
KODEX200,KR,2025-09-05,36532.85,36971.24,36058.39,36496.35,36496.35,4223000,154124086050,sample
KODEX200,KR,2025-09-08,36426.89,36974.94,35989.77,36536.50,36536.50,4264000,155791636000,sample
KODEX200,KR,2025-09-09,36503.50,37015.57,36065.46,36576.65,36576.65,4305000,157462478250,sample
KODEX200,KR,2025-09-10,36580.18,37056.20,36141.22,36616.80,36616.80,4346000,159136612800,sample
KODEX200,KR,2025-09-11,36656.95,37096.83,36217.07,36656.95,36656.95,4387000,160814039650,sample
KODEX200,KR,2025-09-12,36733.80,37174.61,36256.73,36697.10,36697.10,4428000,162494758800,sample
KODEX200,KR,2025-09-15,36627.04,37178.10,36187.52,36737.25,36737.25,4469000,164178770250,sample
KODEX200,KR,2025-09-16,36703.85,37218.73,36263.40,36777.40,36777.40,4510000,165866074000,sample
KODEX200,KR,2025-09-17,36780.73,37259.36,36339.36,36817.55,36817.55,4100000,150951955000,sample
KODEX200,KR,2025-09-18,36857.70,37299.99,36415.41,36857.70,36857.70,4141000,152627735700,sample
KODEX200,KR,2025-09-19,36934.75,37377.97,36455.08,36897.85,36897.85,4182000,154306808700,sample
KODEX200,KR,2025-09-22,36827.19,37381.26,36385.26,36938.00,36938.00,4223000,155989174000,sample
KODEX200,KR,2025-09-23,36904.19,37421.89,36461.34,36978.15,36978.15,4264000,157674831600,sample
KODEX200,KR,2025-09-24,36981.28,37462.52,36537.50,37018.30,37018.30,4305000,159363781500,sample
KODEX200,KR,2025-09-25,37058.45,37503.15,36613.75,37058.45,37058.45,4346000,161056023700,sample
KODEX200,KR,2025-09-26,37135.70,37581.33,36653.42,37098.60,37098.60,4387000,162751558200,sample
KODEX200,KR,2025-09-29,36408.70,36956.47,35971.80,36518.25,36518.25,4428000,161702811000,sample
KODEX200,KR,2025-09-30,36485.28,36997.10,36047.46,36558.40,36558.40,4469000,163379489600,sample
KODEX200,KR,2025-10-01,36561.95,37037.73,36123.21,36598.55,36598.55,4510000,165059460500,sample
KODEX200,KR,2025-10-02,36638.70,37078.36,36199.04,36638.70,36638.70,4100000,150218670000,sample
KODEX200,KR,2025-10-03,36715.53,37156.12,36238.70,36678.85,36678.85,4141000,151887117850,sample
KODEX200,KR,2025-10-06,36608.84,37159.63,36169.53,36719.00,36719.00,4182000,153558858000,sample
KODEX200,KR,2025-10-07,36685.63,37200.26,36245.40,36759.15,36759.15,4223000,155233890450,sample
KODEX200,KR,2025-10-08,36762.50,37240.89,36321.35,36799.30,36799.30,4264000,156912215200,sample
KODEX200,KR,2025-10-09,36839.45,37281.52,36397.38,36839.45,36839.45,4305000,158593832250,sample
KODEX200,KR,2025-10-10,36916.48,37359.48,36437.04,36879.60,36879.60,4346000,160278741600,sample
KODEX200,KR,2025-10-13,36808.99,37362.79,36367.28,36919.75,36919.75,4387000,161966943250,sample
KODEX200,KR,2025-10-14,36885.98,37403.42,36443.35,36959.90,36959.90,4428000,163658437200,sample
KODEX200,KR,2025-10-15,36963.05,37444.05,36519.49,37000.05,37000.05,4469000,165353223450,sample
KODEX200,KR,2025-10-16,37040.20,37484.68,36595.72,37040.20,37040.20,4510000,167051302000,sample
KODEX200,KR,2025-10-17,37117.43,37562.84,36635.39,37080.35,37080.35,4100000,152029435000,sample
KODEX200,KR,2025-10-20,37009.14,37565.95,36565.03,37120.50,37120.50,4141000,153715990500,sample
KODEX200,KR,2025-10-21,37086.33,37606.58,36641.29,37160.65,37160.65,4182000,155405838300,sample
KODEX200,KR,2025-10-22,36543.72,37019.26,36105.20,36580.30,36580.30,4223000,154478606900,sample
KODEX200,KR,2025-10-23,36620.45,37059.90,36181.00,36620.45,36620.45,4264000,156149598800,sample
KODEX200,KR,2025-10-24,36697.26,37137.63,36220.67,36660.60,36660.60,4305000,157823883000,sample
KODEX200,KR,2025-10-27,36590.65,37141.16,36151.56,36700.75,36700.75,4346000,159501459500,sample
KODEX200,KR,2025-10-28,36667.42,37181.79,36227.41,36740.90,36740.90,4387000,161182328300,sample
KODEX200,KR,2025-10-29,36744.27,37222.42,36303.34,36781.05,36781.05,4428000,162866489400,sample
KODEX200,KR,2025-10-30,36821.20,37263.05,36379.35,36821.20,36821.20,4469000,164553942800,sample
KODEX200,KR,2025-10-31,36898.21,37340.99,36419.01,36861.35,36861.35,4510000,166244688500,sample
KODEX200,KR,2025-11-03,36790.80,37344.32,36349.31,36901.50,36901.50,4100000,151296150000,sample
KODEX200,KR,2025-11-04,36867.77,37384.95,36425.36,36941.65,36941.65,4141000,152975372650,sample
KODEX200,KR,2025-11-05,36944.82,37425.58,36501.48,36981.80,36981.80,4182000,154657887600,sample
KODEX200,KR,2025-11-06,37021.95,37466.21,36577.69,37021.95,37021.95,4223000,156343694850,sample
KODEX200,KR,2025-11-07,37099.16,37544.35,36617.35,37062.10,37062.10,4264000,158032794400,sample
KODEX200,KR,2025-11-10,36990.94,37547.48,36547.05,37102.25,37102.25,4305000,159725186250,sample
KODEX200,KR,2025-11-11,37068.12,37588.11,36623.30,37142.40,37142.40,4346000,161420870400,sample
KODEX200,KR,2025-11-12,37145.37,37628.74,36699.63,37182.55,37182.55,4387000,163119846850,sample
KODEX200,KR,2025-11-13,37222.70,37669.37,36776.03,37222.70,37222.70,4428000,164822115600,sample
KODEX200,KR,2025-11-14,36678.99,37119.14,36202.64,36642.35,36642.35,4469000,163754662150,sample
KODEX200,KR,2025-11-17,36572.45,37122.69,36133.58,36682.50,36682.50,4510000,165438075000,sample
KODEX200,KR,2025-11-18,36649.20,37163.32,36209.41,36722.65,36722.65,4100000,150562865000,sample
KODEX200,KR,2025-11-19,36726.04,37203.95,36285.33,36762.80,36762.80,4141000,152234754800,sample
KODEX200,KR,2025-11-20,36802.95,37244.59,36361.31,36802.95,36802.95,4182000,153909936900,sample
KODEX200,KR,2025-11-21,36879.94,37322.50,36400.98,36843.10,36843.10,4223000,155588411300,sample
KODEX200,KR,2025-11-24,36772.60,37325.85,36331.33,36883.25,36883.25,4264000,157270178000,sample
KODEX200,KR,2025-11-25,36849.55,37366.48,36407.36,36923.40,36923.40,4305000,158955237000,sample
KODEX200,KR,2025-11-26,36926.59,37407.11,36483.47,36963.55,36963.55,4346000,160643588300,sample
KODEX200,KR,2025-11-27,37003.70,37447.74,36559.66,37003.70,37003.70,4387000,162335231900,sample
KODEX200,KR,2025-11-28,37080.89,37525.86,36599.32,37043.85,37043.85,4428000,164030167800,sample
KODEX200,KR,2025-12-01,36972.75,37529.01,36529.08,37084.00,37084.00,4469000,165728396000,sample
KODEX200,KR,2025-12-02,37049.90,37569.64,36605.30,37124.15,37124.15,4510000,167429916500,sample
KODEX200,KR,2025-12-03,37127.14,37610.27,36681.61,37164.30,37164.30,4100000,152373630000,sample
KODEX200,KR,2025-12-04,37204.45,37650.90,36758.00,37204.45,37204.45,4141000,154063627450,sample
KODEX200,KR,2025-12-05,37281.84,37729.22,36797.66,37244.60,37244.60,4182000,155756917200,sample
KODEX200,KR,2025-12-08,37172.90,37732.17,36726.83,37284.75,37284.75,4223000,157453499250,sample
KODEX200,KR,2025-12-09,36630.99,37144.85,36191.42,36704.40,36704.40,4264000,156507561600,sample
KODEX200,KR,2025-12-10,36707.81,37185.48,36267.32,36744.55,36744.55,4305000,158185287750,sample
KODEX200,KR,2025-12-11,36784.70,37226.12,36343.28,36784.70,36784.70,4346000,159866306200,sample
KODEX200,KR,2025-12-12,36861.67,37304.01,36382.95,36824.85,36824.85,4387000,161550616950,sample
KODEX200,KR,2025-12-15,36754.41,37307.38,36313.36,36865.00,36865.00,4428000,163238220000,sample
KODEX200,KR,2025-12-16,36831.34,37348.01,36389.36,36905.15,36905.15,4469000,164929115350,sample
KODEX200,KR,2025-12-17,36908.35,37388.64,36465.45,36945.30,36945.30,4510000,166623303000,sample
KODEX200,KR,2025-12-18,36985.45,37429.28,36541.62,36985.45,36985.45,4100000,151640345000,sample
KODEX200,KR,2025-12-19,37062.63,37507.38,36581.29,37025.60,37025.60,4141000,153323009600,sample
KODEX200,KR,2025-12-22,36954.55,37510.54,36511.10,37065.75,37065.75,4182000,155008966500,sample
KODEX200,KR,2025-12-23,37031.69,37551.17,36587.31,37105.90,37105.90,4223000,156698215700,sample
KODEX200,KR,2025-12-24,37108.90,37591.80,36663.59,37146.05,37146.05,4264000,158390757200,sample
KODEX200,KR,2025-12-25,37186.20,37632.43,36739.97,37186.20,37186.20,4305000,160086591000,sample
KODEX200,KR,2025-12-26,37263.58,37710.74,36779.63,37226.35,37226.35,4346000,161785717100,sample
KODEX200,KR,2025-12-29,37154.70,37713.70,36708.84,37266.50,37266.50,4387000,163488135500,sample
KODEX200,KR,2025-12-30,37232.04,37754.33,36785.26,37306.65,37306.65,4428000,165193846200,sample
KODEX200,KR,2025-12-31,37309.45,37794.96,36861.74,37346.80,37346.80,4469000,166902849200,sample
KODEX200,KR,2026-01-01,36766.45,37207.65,36325.25,36766.45,36766.45,4510000,165816689500,sample
KODEX200,KR,2026-01-02,36843.41,37285.53,36364.92,36806.60,36806.60,4100000,150907060000,sample
KODEX200,KR,2026-01-05,36736.21,37288.91,36295.38,36846.75,36846.75,4141000,152582391750,sample
KODEX200,KR,2026-01-06,36813.13,37329.54,36371.37,36886.90,36886.90,4182000,154261015800,sample
KODEX200,KR,2026-01-07,36890.12,37370.17,36447.44,36927.05,36927.05,4223000,155942932150,sample
KODEX200,KR,2026-01-08,36967.20,37410.81,36523.59,36967.20,36967.20,4264000,157628140800,sample
KODEX200,KR,2026-01-09,37044.36,37488.89,36563.26,37007.35,37007.35,4305000,159316641750,sample
KODEX200,KR,2026-01-12,36936.36,37492.07,36493.12,37047.50,37047.50,4346000,161008435000,sample
KODEX200,KR,2026-01-13,37013.47,37532.70,36569.31,37087.65,37087.65,4387000,162703520550,sample
KODEX200,KR,2026-01-14,37090.67,37573.33,36645.58,37127.80,37127.80,4428000,164401898400,sample
KODEX200,KR,2026-01-15,37167.95,37613.97,36721.93,37167.95,37167.95,4469000,166103568550,sample
KODEX200,KR,2026-01-16,37245.31,37692.25,36761.60,37208.10,37208.10,4510000,167808531000,sample
KODEX200,KR,2026-01-19,37136.51,37695.23,36690.87,37248.25,37248.25,4100000,152717825000,sample
KODEX200,KR,2026-01-20,37213.82,37735.86,36767.25,37288.40,37288.40,4141000,154411264400,sample
KODEX200,KR,2026-01-21,37291.22,37776.49,36843.73,37328.55,37328.55,4182000,156107996100,sample
KODEX200,KR,2026-01-22,37368.70,37817.12,36920.28,37368.70,37368.70,4223000,157808020100,sample
KODEX200,KR,2026-01-23,37446.26,37895.62,36959.94,37408.85,37408.85,4264000,159511336400,sample
KODEX200,KR,2026-01-26,36718.01,37270.44,36277.39,36828.50,36828.50,4305000,158546692500,sample
KODEX200,KR,2026-01-27,36794.91,37311.07,36353.37,36868.65,36868.65,4346000,160231152900,sample
KODEX200,KR,2026-01-28,36871.89,37351.71,36429.43,36908.80,36908.80,4387000,161918905600,sample
KODEX200,KR,2026-01-29,36948.95,37392.34,36505.56,36948.95,36948.95,4428000,163609950600,sample
KODEX200,KR,2026-01-30,37026.09,37470.40,36545.23,36989.10,36989.10,4469000,165304287900,sample
KODEX200,KR,2026-02-02,36918.16,37473.60,36475.14,37029.25,37029.25,4510000,167001917500,sample
KODEX200,KR,2026-02-03,36995.26,37514.23,36551.32,37069.40,37069.40,4100000,151984540000,sample
KODEX200,KR,2026-02-04,37072.44,37554.86,36627.57,37109.55,37109.55,4141000,153670646550,sample
KODEX200,KR,2026-02-05,37149.70,37595.50,36703.90,37149.70,37149.70,4182000,155360045400,sample
KODEX200,KR,2026-02-06,37227.04,37673.76,36743.57,37189.85,37189.85,4223000,157052736550,sample
KODEX200,KR,2026-02-09,37118.31,37676.76,36672.89,37230.00,37230.00,4264000,158748720000,sample
KODEX200,KR,2026-02-10,37195.61,37717.39,36749.26,37270.15,37270.15,4305000,160447995750,sample
KODEX200,KR,2026-02-11,37272.99,37758.02,36825.71,37310.30,37310.30,4346000,162150563800,sample
KODEX200,KR,2026-02-12,37350.45,37798.66,36902.24,37350.45,37350.45,4387000,163856424150,sample
KODEX200,KR,2026-02-13,37427.99,37877.13,36941.91,37390.60,37390.60,4428000,165565576800,sample
KODEX200,KR,2026-02-16,37318.46,37879.92,36870.64,37430.75,37430.75,4469000,167278021750,sample
KODEX200,KR,2026-02-17,37395.96,37920.55,36947.21,37470.90,37470.90,4510000,168993759000,sample
KODEX200,KR,2026-02-18,36853.66,37333.24,36411.42,36890.55,36890.55,4100000,151251255000,sample
KODEX200,KR,2026-02-19,36930.70,37373.87,36487.53,36930.70,36930.70,4141000,152930028700,sample
KODEX200,KR,2026-02-20,37007.82,37451.91,36527.20,36970.85,36970.85,4182000,154612094700,sample
KODEX200,KR,2026-02-23,36899.97,37455.13,36457.17,37011.00,37011.00,4223000,156297453000,sample
KODEX200,KR,2026-02-24,36977.05,37495.76,36533.33,37051.15,37051.15,4264000,157986103600,sample
KODEX200,KR,2026-02-25,37054.21,37536.40,36609.56,37091.30,37091.30,4305000,159678046500,sample
KODEX200,KR,2026-02-26,37131.45,37577.03,36685.87,37131.45,37131.45,4346000,161373281700,sample
KODEX200,KR,2026-02-27,37208.77,37655.28,36725.54,37171.60,37171.60,4387000,163071809200,sample
KODEX200,KR,2026-03-02,37100.11,37658.29,36654.91,37211.75,37211.75,4428000,164773629000,sample
